location,total_deaths,date,day,month,year
Oceania,35490,22/10/2021,22,10,2021
Oceania,35640,23/10/2021,23,10,2021
Oceania,35860,24/10/2021,24,10,2021
Oceania,35950,25/10/2021,25,10,2021
Oceania,36110,26/10/2021,26,10,2021
Oceania,36410,27/10/2021,27,10,2021
Oceania,36640,28/10/2021,28,10,2021
Oceania,37010,29/10/2021,29,10,2021
Oceania,37140,30/10/2021,30,10,2021
Oceania,37270,31/10/2021,31,10,2021
Oceania,37410,01/11/2021,1,11,2021
Oceania,37690,02/11/2021,2,11,2021
Oceania,37890,03/11/2021,3,11,2021
Oceania,38030,04/11/2021,4,11,2021
Oceania,38270,05/11/2021,5,11,2021
Oceania,38370,06/11/2021,6,11,2021
Oceania,38510,07/11/2021,7,11,2021
Oceania,38670,08/11/2021,8,11,2021
Oceania,38920,09/11/2021,9,11,2021
Oceania,39020,10/11/2021,10,11,2021
Oceania,39140,11/11/2021,11,11,2021
Oceania,39330,12/11/2021,12,11,2021
Oceania,39380,13/11/2021,13,11,2021
Oceania,39550,14/11/2021,14,11,2021
Oceania,39800,15/11/2021,15,11,2021
Oceania,39900,16/11/2021,16,11,2021
Oceania,40050,17/11/2021,17,11,2021
Oceania,40160,18/11/2021,18,11,2021
Oceania,40700,19/11/2021,19,11,2021
Oceania,40770,20/11/2021,20,11,2021
Oceania,40900,21/11/2021,21,11,2021
Oceania,41530,22/11/2021,22,11,2021
Oceania,41580,23/11/2021,23,11,2021
Oceania,41760,24/11/2021,24,11,2021
Oceania,41830,25/11/2021,25,11,2021
Oceania,41890,26/11/2021,26,11,2021
Oceania,41930,27/11/2021,27,11,2021
Oceania,41990,28/11/2021,28,11,2021
Oceania,42080,29/11/2021,29,11,2021
Oceania,42140,30/11/2021,30,11,2021
Oceania,42250,01/12/2021,1,12,2021
Oceania,42410,02/12/2021,2,12,2021
Oceania,42520,03/12/2021,3,12,2021
Oceania,42600,04/12/2021,4,12,2021
Oceania,42680,05/12/2021,5,12,2021
Oceania,42770,06/12/2021,6,12,2021
Oceania,43070,07/12/2021,7,12,2021
Oceania,43180,08/12/2021,8,12,2021
Oceania,43200,09/12/2021,9,12,2021
Oceania,43360,10/12/2021,10,12,2021
Oceania,43400,11/12/2021,11,12,2021
Oceania,43560,12/12/2021,12,12,2021
Oceania,43630,13/12/2021,13,12,2021
Oceania,43680,14/12/2021,14,12,2021
Oceania,43770,15/12/2021,15,12,2021
Oceania,43850,16/12/2021,16,12,2021
Oceania,43950,17/12/2021,17,12,2021
Oceania,43990,18/12/2021,18,12,2021
Oceania,44000,19/12/2021,19,12,2021
Oceania,44080,20/12/2021,20,12,2021
Oceania,44160,21/12/2021,21,12,2021
Oceania,44270,22/12/2021,22,12,2021
Oceania,44360,23/12/2021,23,12,2021
Oceania,44420,24/12/2021,24,12,2021
Oceania,44440,25/12/2021,25,12,2021
Oceania,44540,26/12/2021,26,12,2021
Oceania,44610,27/12/2021,27,12,2021
Oceania,44700,28/12/2021,28,12,2021
Oceania,44850,29/12/2021,29,12,2021
Oceania,45000,30/12/2021,30,12,2021
Oceania,45140,31/12/2021,31,12,2021
Oceania,45200,01/01/2022,1,1,2022
Oceania,45300,02/01/2022,2,1,2022
Oceania,45360,03/01/2022,3,1,2022
Oceania,45560,04/01/2022,4,1,2022
Oceania,45700,05/01/2022,5,1,2022
Oceania,45900,06/01/2022,6,1,2022
Oceania,46060,07/01/2022,7,1,2022
Oceania,46400,08/01/2022,8,1,2022
Oceania,46630,09/01/2022,9,1,2022
Oceania,46960,10/01/2022,10,1,2022
Oceania,47500,11/01/2022,11,1,2022
Oceania,48140,12/01/2022,12,1,2022
Oceania,48640,13/01/2022,13,1,2022
Oceania,49140,14/01/2022,14,1,2022
Oceania,49750,15/01/2022,15,1,2022
Oceania,49940,16/01/2022,16,1,2022
Oceania,50920,17/01/2022,17,1,2022
Oceania,51620,18/01/2022,18,1,2022
Oceania,52150,19/01/2022,19,1,2022
Oceania,53030,20/01/2022,20,1,2022
Oceania,53840,21/01/2022,21,1,2022
Oceania,54620,22/01/2022,22,1,2022
Oceania,54900,23/01/2022,23,1,2022
Oceania,55840,24/01/2022,24,1,2022
Oceania,56560,25/01/2022,25,1,2022
Oceania,57590,26/01/2022,26,1,2022
Oceania,58490,27/01/2022,27,1,2022
Oceania,60110,28/01/2022,28,1,2022
Oceania,60970,29/01/2022,29,1,2022
Oceania,61390,30/01/2022,30,1,2022
Oceania,62210,31/01/2022,31,1,2022
Oceania,62950,01/02/2022,1,2,2022
Oceania,63880,02/02/2022,2,2,2022
Oceania,64800,03/02/2022,3,2,2022
Oceania,65630,04/02/2022,4,2,2022
Oceania,66130,05/02/2022,5,2,2022
Oceania,66610,06/02/2022,6,2,2022
Oceania,67290,07/02/2022,7,2,2022
Oceania,68000,08/02/2022,8,2,2022
Oceania,68560,09/02/2022,9,2,2022
Oceania,69360,10/02/2022,10,2,2022
Oceania,70100,11/02/2022,11,2,2022
Oceania,70600,12/02/2022,12,2,2022
Oceania,70770,13/02/2022,13,2,2022
Oceania,71440,14/02/2022,14,2,2022
Oceania,72150,15/02/2022,15,2,2022
Oceania,73130,16/02/2022,16,2,2022
Oceania,73570,17/02/2022,17,2,2022
Oceania,74030,18/02/2022,18,2,2022
Oceania,74400,19/02/2022,19,2,2022
Oceania,74840,20/02/2022,20,2,2022
Oceania,75240,21/02/2022,21,2,2022
Oceania,75850,22/02/2022,22,2,2022
Oceania,76360,23/02/2022,23,2,2022
Oceania,76770,24/02/2022,24,2,2022
Oceania,77200,25/02/2022,25,2,2022
Oceania,77470,26/02/2022,26,2,2022
Oceania,77840,27/02/2022,27,2,2022
Oceania,78280,28/02/2022,28,2,2022
Oceania,78970,01/03/2022,1,3,2022
Oceania,79450,02/03/2022,2,3,2022
Oceania,79890,03/03/2022,3,3,2022
Oceania,80380,04/03/2022,4,3,2022
Oceania,80560,05/03/2022,5,3,2022
Oceania,81000,06/03/2022,6,3,2022
Oceania,81440,07/03/2022,7,3,2022
Oceania,81780,08/03/2022,8,3,2022
Oceania,82030,09/03/2022,9,3,2022
Oceania,82330,10/03/2022,10,3,2022
Oceania,82550,11/03/2022,11,3,2022
Oceania,82730,12/03/2022,12,3,2022
Oceania,83400,13/03/2022,13,3,2022
Oceania,83670,14/03/2022,14,3,2022
Oceania,83950,15/03/2022,15,3,2022
Oceania,84190,16/03/2022,16,3,2022
Oceania,84510,17/03/2022,17,3,2022
Oceania,84820,18/03/2022,18,3,2022
Oceania,84850,19/03/2022,19,3,2022
Oceania,85890,20/03/2022,20,3,2022
Oceania,86170,21/03/2022,21,3,2022
Oceania,86420,22/03/2022,22,3,2022
Oceania,86730,23/03/2022,23,3,2022
Oceania,87100,24/03/2022,24,3,2022
Oceania,87360,25/03/2022,25,3,2022
Oceania,87540,26/03/2022,26,3,2022
Oceania,88540,27/03/2022,27,3,2022
Oceania,88840,28/03/2022,28,3,2022
Oceania,89170,29/03/2022,29,3,2022
Oceania,89560,30/03/2022,30,3,2022
Oceania,89710,31/03/2022,31,3,2022
Oceania,93290,01/04/2022,1,4,2022
Oceania,93500,02/04/2022,2,4,2022
Oceania,94280,03/04/2022,3,4,2022
Oceania,94700,04/04/2022,4,4,2022
Oceania,95080,05/04/2022,5,4,2022
Oceania,95420,06/04/2022,6,4,2022
Oceania,95750,07/04/2022,7,4,2022
Oceania,95990,08/04/2022,8,4,2022
Oceania,96120,09/04/2022,9,4,2022
Oceania,97050,10/04/2022,10,4,2022
Oceania,97450,11/04/2022,11,4,2022
Oceania,97980,12/04/2022,12,4,2022
Oceania,98880,13/04/2022,13,4,2022
Oceania,99060,14/04/2022,14,4,2022
Oceania,99350,15/04/2022,15,4,2022
Oceania,99590,16/04/2022,16,4,2022
Oceania,100380,17/04/2022,17,4,2022
Oceania,100550,18/04/2022,18,4,2022
Oceania,100970,19/04/2022,19,4,2022
Oceania,101430,20/04/2022,20,4,2022
Oceania,101910,21/04/2022,21,4,2022
Oceania,102350,22/04/2022,22,4,2022
Oceania,102400,23/04/2022,23,4,2022
Oceania,103140,24/04/2022,24,4,2022
Oceania,103630,25/04/2022,25,4,2022
Oceania,104270,26/04/2022,26,4,2022
Oceania,104790,27/04/2022,27,4,2022
Oceania,105020,28/04/2022,28,4,2022
Oceania,105550,29/04/2022,29,4,2022
Oceania,105690,30/04/2022,30,4,2022
Oceania,106240,01/05/2022,1,5,2022
Oceania,106900,02/05/2022,2,5,2022
Oceania,107360,03/05/2022,3,5,2022
Oceania,108050,04/05/2022,4,5,2022
Oceania,108390,05/05/2022,5,5,2022
Oceania,108810,06/05/2022,6,5,2022
Oceania,108950,07/05/2022,7,5,2022
Oceania,109550,08/05/2022,8,5,2022
Oceania,110000,09/05/2022,9,5,2022
Oceania,110590,10/05/2022,10,5,2022
Oceania,111120,11/05/2022,11,5,2022
Oceania,111620,12/05/2022,12,5,2022
Oceania,112150,13/05/2022,13,5,2022
Oceania,112400,14/05/2022,14,5,2022
Oceania,113000,15/05/2022,15,5,2022
Oceania,113650,16/05/2022,16,5,2022
Oceania,114190,17/05/2022,17,5,2022
Oceania,114700,18/05/2022,18,5,2022
Oceania,115210,19/05/2022,19,5,2022
Oceania,115700,20/05/2022,20,5,2022
Oceania,115910,21/05/2022,21,5,2022
Oceania,116110,22/05/2022,22,5,2022
Oceania,117200,23/05/2022,23,5,2022
Oceania,117610,24/05/2022,24,5,2022
Oceania,118780,25/05/2022,25,5,2022
Oceania,119110,26/05/2022,26,5,2022
Oceania,119760,27/05/2022,27,5,2022
Oceania,120040,28/05/2022,28,5,2022
Oceania,120590,29/05/2022,29,5,2022
Oceania,121160,30/05/2022,30,5,2022
Oceania,121500,31/05/2022,31,5,2022
Oceania,121960,01/06/2022,1,6,2022
Oceania,122570,02/06/2022,2,6,2022
Oceania,123180,03/06/2022,3,6,2022
Oceania,123450,04/06/2022,4,6,2022
Oceania,124200,05/06/2022,5,6,2022
Oceania,124510,06/06/2022,6,6,2022
Oceania,125090,07/06/2022,7,6,2022
Oceania,125740,08/06/2022,8,6,2022
Oceania,126150,09/06/2022,9,6,2022
Oceania,126800,10/06/2022,10,6,2022
Oceania,127050,11/06/2022,11,6,2022
Oceania,127650,12/06/2022,12,6,2022
Oceania,127970,13/06/2022,13,6,2022
Oceania,128540,14/06/2022,14,6,2022
Oceania,129260,15/06/2022,15,6,2022
Oceania,129770,16/06/2022,16,6,2022
Oceania,130440,17/06/2022,17,6,2022
Oceania,130840,18/06/2022,18,6,2022
Oceania,131520,19/06/2022,19,6,2022
Oceania,132100,20/06/2022,20,6,2022
Oceania,132720,21/06/2022,21,6,2022
Oceania,133280,22/06/2022,22,6,2022
Oceania,133730,23/06/2022,23,6,2022
Oceania,134250,24/06/2022,24,6,2022
Oceania,134520,25/06/2022,25,6,2022
Oceania,135350,26/06/2022,26,6,2022
Oceania,135880,27/06/2022,27,6,2022
Oceania,136430,28/06/2022,28,6,2022
Oceania,137270,29/06/2022,29,6,2022
Oceania,137610,30/06/2022,30,6,2022
Oceania,138150,01/07/2022,1,7,2022
Oceania,138460,02/07/2022,2,7,2022
Oceania,139460,03/07/2022,3,7,2022
Oceania,139910,04/07/2022,4,7,2022
Oceania,140360,05/07/2022,5,7,2022
Oceania,140970,06/07/2022,6,7,2022
Oceania,141310,07/07/2022,7,7,2022
Oceania,142040,08/07/2022,8,7,2022
Oceania,142200,09/07/2022,9,7,2022
Oceania,143560,10/07/2022,10,7,2022
Oceania,144170,11/07/2022,11,7,2022
Oceania,144760,12/07/2022,12,7,2022
Oceania,145490,13/07/2022,13,7,2022
Oceania,146120,14/07/2022,14,7,2022
Oceania,146930,15/07/2022,15,7,2022
Oceania,147230,16/07/2022,16,7,2022
Oceania,148550,17/07/2022,17,7,2022
Oceania,149350,18/07/2022,18,7,2022
Oceania,150250,19/07/2022,19,7,2022
Oceania,151090,20/07/2022,20,7,2022
Oceania,151690,21/07/2022,21,7,2022
Oceania,152750,22/07/2022,22,7,2022
Oceania,153130,23/07/2022,23,7,2022
Oceania,153710,24/07/2022,24,7,2022
Oceania,154870,25/07/2022,25,7,2022
Oceania,155730,26/07/2022,26,7,2022
Oceania,157020,27/07/2022,27,7,2022
Oceania,158840,28/07/2022,28,7,2022
Oceania,160420,29/07/2022,29,7,2022
Oceania,160840,30/07/2022,30,7,2022
Oceania,161030,31/07/2022,31,7,2022
Oceania,162590,01/08/2022,1,8,2022
Oceania,163600,02/08/2022,2,8,2022
Oceania,164600,03/08/2022,3,8,2022
Oceania,165720,04/08/2022,4,8,2022
Oceania,166750,05/08/2022,5,8,2022
Oceania,167070,06/08/2022,6,8,2022
Oceania,167250,07/08/2022,7,8,2022
Oceania,168790,08/08/2022,8,8,2022
Oceania,170180,09/08/2022,9,8,2022
Oceania,170980,10/08/2022,10,8,2022
Oceania,172290,11/08/2022,11,8,2022
Oceania,173280,12/08/2022,12,8,2022
Oceania,173700,13/08/2022,13,8,2022
Oceania,173940,14/08/2022,14,8,2022
Oceania,174940,15/08/2022,15,8,2022
Oceania,175820,16/08/2022,16,8,2022
Oceania,177270,17/08/2022,17,8,2022
Oceania,178140,18/08/2022,18,8,2022
Oceania,179210,19/08/2022,19,8,2022
Oceania,179570,20/08/2022,20,8,2022
Oceania,179660,21/08/2022,21,8,2022
Oceania,180720,22/08/2022,22,8,2022
Oceania,181370,23/08/2022,23,8,2022
Oceania,181550,24/08/2022,24,8,2022
Oceania,182890,25/08/2022,25,8,2022
Oceania,183810,26/08/2022,26,8,2022
Oceania,183960,27/08/2022,27,8,2022
Oceania,184070,28/08/2022,28,8,2022
Oceania,184970,29/08/2022,29,8,2022
Oceania,185770,30/08/2022,30,8,2022
Oceania,186530,31/08/2022,31,8,2022
Oceania,186940,01/09/2022,1,9,2022
Oceania,187530,02/09/2022,2,9,2022
Oceania,187670,03/09/2022,3,9,2022
Oceania,187770,04/09/2022,4,9,2022
Oceania,188630,05/09/2022,5,9,2022
Oceania,189380,06/09/2022,6,9,2022
Oceania,190010,07/09/2022,7,9,2022
Oceania,190880,08/09/2022,8,9,2022
Oceania,191560,09/09/2022,9,9,2022
Oceania,191610,10/09/2022,10,9,2022
Oceania,191670,11/09/2022,11,9,2022
Oceania,192050,12/09/2022,12,9,2022
Oceania,192070,13/09/2022,13,9,2022
Oceania,192070,14/09/2022,14,9,2022
Oceania,193740,15/09/2022,15,9,2022
Oceania,194990,16/09/2022,16,9,2022
Oceania,195090,17/09/2022,17,9,2022
Oceania,195130,18/09/2022,18,9,2022
Oceania,195430,19/09/2022,19,9,2022
Oceania,195480,20/09/2022,20,9,2022
Oceania,195810,21/09/2022,21,9,2022
Oceania,196850,22/09/2022,22,9,2022
Oceania,196860,23/09/2022,23,9,2022
Oceania,196860,24/09/2022,24,9,2022
Oceania,196890,25/09/2022,25,9,2022
Oceania,197690,26/09/2022,26,9,2022
Oceania,197820,27/09/2022,27,9,2022
Oceania,198030,28/09/2022,28,9,2022
Oceania,199940,29/09/2022,29,9,2022
Oceania,200440,30/09/2022,30,9,2022
Oceania,200440,01/10/2022,1,10,2022
Oceania,200520,02/10/2022,2,10,2022
Oceania,200610,03/10/2022,3,10,2022
Oceania,200670,04/10/2022,4,10,2022
Oceania,200820,05/10/2022,5,10,2022
Oceania,201760,06/10/2022,6,10,2022
Oceania,202180,07/10/2022,7,10,2022
Oceania,202180,08/10/2022,8,10,2022
Oceania,202350,09/10/2022,9,10,2022
Oceania,202490,10/10/2022,10,10,2022
Oceania,202570,11/10/2022,11,10,2022
Oceania,202670,12/10/2022,12,10,2022
Oceania,203140,13/10/2022,13,10,2022
Oceania,203480,14/10/2022,14,10,2022
Oceania,203480,15/10/2022,15,10,2022
Oceania,203580,16/10/2022,16,10,2022
Oceania,203700,17/10/2022,17,10,2022
Oceania,203730,18/10/2022,18,10,2022
Oceania,203790,19/10/2022,19,10,2022
Oceania,204130,20/10/2022,20,10,2022
Oceania,204520,21/10/2022,21,10,2022
Oceania,204520,22/10/2022,22,10,2022
Oceania,204520,23/10/2022,23,10,2022
Oceania,204930,24/10/2022,24,10,2022
Oceania,204990,25/10/2022,25,10,2022
Oceania,205020,26/10/2022,26,10,2022
Oceania,205490,27/10/2022,27,10,2022
Oceania,205730,28/10/2022,28,10,2022
Oceania,205730,29/10/2022,29,10,2022
Oceania,205840,30/10/2022,30,10,2022
Oceania,205890,31/10/2022,31,10,2022
Oceania,205890,01/11/2022,1,11,2022
Oceania,206020,02/11/2022,2,11,2022
Oceania,206450,03/11/2022,3,11,2022
Oceania,207100,04/11/2022,4,11,2022
Oceania,207100,05/11/2022,5,11,2022
Oceania,207230,06/11/2022,6,11,2022
Oceania,207320,07/11/2022,7,11,2022
Oceania,207480,08/11/2022,8,11,2022
Oceania,207570,09/11/2022,9,11,2022
Oceania,207950,10/11/2022,10,11,2022
Oceania,208130,11/11/2022,11,11,2022
Oceania,208100,12/11/2022,12,11,2022
Oceania,208450,13/11/2022,13,11,2022
Oceania,208560,14/11/2022,14,11,2022
Oceania,208660,15/11/2022,15,11,2022
Oceania,208740,16/11/2022,16,11,2022
Oceania,209510,17/11/2022,17,11,2022
Oceania,209520,18/11/2022,18,11,2022
Oceania,209520,19/11/2022,19,11,2022
Oceania,209800,20/11/2022,20,11,2022
Oceania,210070,21/11/2022,21,11,2022
Oceania,210140,22/11/2022,22,11,2022
Oceania,210260,23/11/2022,23,11,2022
Oceania,210750,24/11/2022,24,11,2022
Oceania,211030,25/11/2022,25,11,2022
Oceania,211030,26/11/2022,26,11,2022
Oceania,211330,27/11/2022,27,11,2022
Oceania,211520,28/11/2022,28,11,2022
Oceania,211570,29/11/2022,29,11,2022
Oceania,211700,30/11/2022,30,11,2022
Oceania,212360,01/12/2022,1,12,2022
Oceania,212770,02/12/2022,2,12,2022
Oceania,212770,03/12/2022,3,12,2022
Oceania,213000,04/12/2022,4,12,2022
Oceania,213200,05/12/2022,5,12,2022
Oceania,213400,06/12/2022,6,12,2022
Oceania,213600,07/12/2022,7,12,2022
Oceania,214940,08/12/2022,8,12,2022
Oceania,215180,09/12/2022,9,12,2022
Oceania,215180,10/12/2022,10,12,2022
Oceania,215400,11/12/2022,11,12,2022
Oceania,215610,12/12/2022,12,12,2022
Oceania,215730,13/12/2022,13,12,2022
Oceania,215930,14/12/2022,14,12,2022
Oceania,217320,15/12/2022,15,12,2022
Oceania,217730,16/12/2022,16,12,2022
Oceania,217730,17/12/2022,17,12,2022
Oceania,218040,18/12/2022,18,12,2022
Oceania,218240,19/12/2022,19,12,2022
Oceania,218460,20/12/2022,20,12,2022
Oceania,218680,21/12/2022,21,12,2022
Oceania,220280,22/12/2022,22,12,2022
Oceania,220550,23/12/2022,23,12,2022
Oceania,220550,24/12/2022,24,12,2022
Oceania,220550,25/12/2022,25,12,2022
Oceania,220550,26/12/2022,26,12,2022
Oceania,220980,27/12/2022,27,12,2022
Oceania,221220,28/12/2022,28,12,2022
Oceania,221850,29/12/2022,29,12,2022
Oceania,222100,30/12/2022,30,12,2022
Oceania,222100,31/12/2022,31,12,2022
Oceania,222100,01/01/2023,1,1,2023
Oceania,222100,02/01/2023,2,1,2023
Oceania,222400,03/01/2023,3,1,2023
Oceania,222700,04/01/2023,4,1,2023
Oceania,224450,05/01/2023,5,1,2023
Oceania,224640,06/01/2023,6,1,2023
Oceania,224640,07/01/2023,7,1,2023
Oceania,225420,08/01/2023,8,1,2023
Oceania,225710,09/01/2023,9,1,2023
Oceania,226060,10/01/2023,10,1,2023
Oceania,226370,11/01/2023,11,1,2023
Oceania,229080,12/01/2023,12,1,2023
Oceania,229390,13/01/2023,13,1,2023
Oceania,229390,14/01/2023,14,1,2023
Oceania,229830,15/01/2023,15,1,2023
Oceania,229840,16/01/2023,16,1,2023
Oceania,229840,17/01/2023,17,1,2023
Oceania,229840,18/01/2023,18,1,2023
Oceania,232950,19/01/2023,19,1,2023
Oceania,233650,20/01/2023,20,1,2023
Oceania,233650,21/01/2023,21,1,2023
Oceania,233650,22/01/2023,22,1,2023
Oceania,233960,23/01/2023,23,1,2023
Oceania,233960,24/01/2023,24,1,2023
Oceania,233960,25/01/2023,25,1,2023
Oceania,239000,26/01/2023,26,1,2023
Oceania,239190,27/01/2023,27,1,2023
Oceania,239190,28/01/2023,28,1,2023
Oceania,239280,29/01/2023,29,1,2023
Oceania,239280,30/01/2023,30,1,2023
Oceania,239290,31/01/2023,31,1,2023
Oceania,239290,01/02/2023,1,2,2023
Oceania,241420,02/02/2023,2,2,2023
Oceania,241420,03/02/2023,3,2,2023
Oceania,241420,04/02/2023,4,2,2023
Oceania,241420,05/02/2023,5,2,2023
Oceania,241670,06/02/2023,6,2,2023
Oceania,241670,07/02/2023,7,2,2023
Oceania,241670,08/02/2023,8,2,2023
Oceania,244020,09/02/2023,9,2,2023
Oceania,244110,10/02/2023,10,2,2023
Oceania,244110,11/02/2023,11,2,2023
Oceania,244220,12/02/2023,12,2,2023
Oceania,244220,13/02/2023,13,2,2023
Oceania,244220,14/02/2023,14,2,2023
Oceania,244220,15/02/2023,15,2,2023
Oceania,245540,16/02/2023,16,2,2023
Oceania,246170,17/02/2023,17,2,2023
Oceania,246170,18/02/2023,18,2,2023
Oceania,246380,19/02/2023,19,2,2023
Oceania,246380,20/02/2023,20,2,2023
Oceania,246380,21/02/2023,21,2,2023
Oceania,246380,22/02/2023,22,2,2023
Oceania,247440,23/02/2023,23,2,2023
Oceania,247460,24/02/2023,24,2,2023
Oceania,247460,25/02/2023,25,2,2023
Oceania,247540,26/02/2023,26,2,2023
Oceania,247540,27/02/2023,27,2,2023
Oceania,247540,28/02/2023,28,2,2023
Oceania,247550,01/03/2023,1,3,2023
Oceania,248400,02/03/2023,2,3,2023
Oceania,248410,03/03/2023,3,3,2023
Oceania,248410,04/03/2023,4,3,2023
South America,,22/02/2020,22,2,2020
South America,,23/02/2020,23,2,2020
South America,,24/02/2020,24,2,2020
South America,,25/02/2020,25,2,2020
South America,,26/02/2020,26,2,2020
South America,,27/02/2020,27,2,2020
South America,,28/02/2020,28,2,2020
South America,,29/02/2020,29,2,2020
South America,,01/03/2020,1,3,2020
South America,,02/03/2020,2,3,2020
South America,,03/03/2020,3,3,2020
South America,,04/03/2020,4,3,2020
South America,,05/03/2020,5,3,2020
South America,10,06/03/2020,6,3,2020
South America,10,07/03/2020,7,3,2020
South America,30,08/03/2020,8,3,2020
South America,30,09/03/2020,9,3,2020
South America,30,10/03/2020,10,3,2020
South America,30,11/03/2020,11,3,2020
South America,50,12/03/2020,12,3,2020
South America,60,13/03/2020,13,3,2020
South America,80,14/03/2020,14,3,2020
South America,100,15/03/2020,15,3,2020
South America,100,16/03/2020,16,3,2020
South America,150,17/03/2020,17,3,2020
South America,230,18/03/2020,18,3,2020
South America,330,19/03/2020,19,3,2020
South America,470,20/03/2020,20,3,2020
South America,580,21/03/2020,21,3,2020
South America,820,22/03/2020,22,3,2020
South America,1030,23/03/2020,23,3,2020
South America,1330,24/03/2020,24,3,2020
South America,1630,25/03/2020,25,3,2020
South America,1970,26/03/2020,26,3,2020
South America,2280,27/03/2020,27,3,2020
South America,2820,28/03/2020,28,3,2020
South America,3330,29/03/2020,29,3,2020
South America,3870,30/03/2020,30,3,2020
South America,4840,31/03/2020,31,3,2020
South America,5720,01/04/2020,1,4,2020
South America,7240,02/04/2020,2,4,2020
South America,8270,03/04/2020,3,4,2020
South America,10070,04/04/2020,4,4,2020
South America,11290,05/04/2020,5,4,2020
South America,12800,06/04/2020,6,4,2020
South America,14880,07/04/2020,7,4,2020
South America,17400,08/04/2020,8,4,2020
South America,20360,09/04/2020,9,4,2020
South America,22790,10/04/2020,10,4,2020
South America,24970,11/04/2020,11,4,2020
South America,27340,12/04/2020,12,4,2020
South America,29840,13/04/2020,13,4,2020
South America,33430,14/04/2020,14,4,2020
South America,37210,15/04/2020,15,4,2020
South America,40860,16/04/2020,16,4,2020
South America,45080,17/04/2020,17,4,2020
South America,49230,18/04/2020,18,4,2020
South America,52330,19/04/2020,19,4,2020
South America,56160,20/04/2020,20,4,2020
South America,60230,21/04/2020,21,4,2020
South America,64550,22/04/2020,22,4,2020
South America,71850,23/04/2020,23,4,2020
South America,78480,24/04/2020,24,4,2020
South America,85170,25/04/2020,25,4,2020
South America,90680,26/04/2020,26,4,2020
South America,98030,27/04/2020,27,4,2020
South America,108410,28/04/2020,28,4,2020
South America,116560,29/04/2020,29,4,2020
South America,125410,30/04/2020,30,4,2020
South America,135420,01/05/2020,1,5,2020
South America,146470,02/05/2020,2,5,2020
South America,155880,03/05/2020,3,5,2020
South America,163950,04/05/2020,4,5,2020
South America,174290,05/05/2020,5,5,2020
South America,186240,06/05/2020,6,5,2020
South America,197770,07/05/2020,7,5,2020
South America,211540,08/05/2020,8,5,2020
South America,223250,09/05/2020,9,5,2020
South America,237560,10/05/2020,10,5,2020
South America,248640,11/05/2020,11,5,2020
South America,264070,12/05/2020,12,5,2020
South America,277110,13/05/2020,13,5,2020
South America,290630,14/05/2020,14,5,2020
South America,308910,15/05/2020,15,5,2020
South America,322450,16/05/2020,16,5,2020
South America,333070,17/05/2020,17,5,2020
South America,346990,18/05/2020,18,5,2020
South America,365620,19/05/2020,19,5,2020
South America,382870,20/05/2020,20,5,2020
South America,400470,21/05/2020,21,5,2020
South America,418250,22/05/2020,22,5,2020
South America,435190,23/05/2020,23,5,2020
South America,448160,24/05/2020,24,5,2020
South America,463030,25/05/2020,25,5,2020
South America,480390,26/05/2020,26,5,2020
South America,498000,27/05/2020,27,5,2020
South America,517010,28/05/2020,28,5,2020
South America,536510,29/05/2020,29,5,2020
South America,551260,30/05/2020,30,5,2020
South America,563400,31/05/2020,31,5,2020
South America,577890,01/06/2020,1,6,2020
South America,600560,02/06/2020,2,6,2020
South America,619990,03/06/2020,3,6,2020
South America,642210,04/06/2020,4,6,2020
South America,661460,05/06/2020,5,6,2020
South America,678040,06/06/2020,6,6,2020
South America,690790,07/06/2020,7,6,2020
South America,712470,08/06/2020,8,6,2020
South America,732210,09/06/2020,9,6,2020
South America,753800,10/06/2020,10,6,2020
South America,775420,11/06/2020,11,6,2020
South America,794190,12/06/2020,12,6,2020
South America,812180,13/06/2020,13,6,2020
South America,828400,14/06/2020,14,6,2020
South America,843740,15/06/2020,15,6,2020
South America,865250,16/06/2020,16,6,2020
South America,887080,17/06/2020,17,6,2020
South America,909960,18/06/2020,18,6,2020
South America,931550,19/06/2020,19,6,2020
South America,950740,20/06/2020,20,6,2020
South America,968370,21/06/2020,21,6,2020
South America,981300,22/06/2020,22,6,2020
South America,1002830,23/06/2020,23,6,2020
South America,1023210,24/06/2020,24,6,2020
South America,1044970,25/06/2020,25,6,2020
South America,1064470,26/06/2020,26,6,2020
South America,1084890,27/06/2020,27,6,2020
South America,1100940,28/06/2020,28,6,2020
South America,1116980,29/06/2020,29,6,2020
South America,1137890,30/06/2020,30,6,2020
South America,1158050,01/07/2020,1,7,2020
South America,1181090,02/07/2020,2,7,2020
South America,1203010,03/07/2020,3,7,2020
South America,1224180,04/07/2020,4,7,2020
South America,1238290,05/07/2020,5,7,2020
South America,1254720,06/07/2020,6,7,2020
South America,1277000,07/07/2020,7,7,2020
South America,1298210,08/07/2020,8,7,2020
South America,1320220,09/07/2020,9,7,2020
South America,1343100,10/07/2020,10,7,2020
South America,1362960,11/07/2020,11,7,2020
South America,1378850,12/07/2020,12,7,2020
South America,1396390,13/07/2020,13,7,2020
South America,1419100,14/07/2020,14,7,2020
South America,1442460,15/07/2020,15,7,2020
South America,1466380,16/07/2020,16,7,2020
South America,1498150,17/07/2020,17,7,2020
South America,1522950,18/07/2020,18,7,2020
South America,1541860,19/07/2020,19,7,2020
South America,1554830,20/07/2020,20,7,2020
South America,1577380,21/07/2020,21,7,2020
